locale,audioLanguageSlug,coreLanguageId,startUnique,unionUnique,atLeast6,atLeast30,atLeast44,eligibleVideoIdsUpperBound,pool:exploring-jesus,pool:forgiveness-and-new-beginnings,pool:hope-and-perseverance,pool:love-and-belonging,pool:meaning-and-purpose,rejected:canonical_duplicate,rejected:editorial_review_pending,rejected:exact_audio_unavailable,rejected:watch_unavailable
en,parecis,1794,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,pasaale,5209,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,pasemah,17773,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,pashto-eastern-afghan,184820,63,63,True,True,True,126,44,12,25,19,25,1,11,133,2
en,pashto-southern,10519,53,53,True,True,True,116,35,9,23,18,23,1,11,143,2
en,pashto-yusufzai,374,62,62,True,True,True,197,39,14,25,22,24,3,11,131,2
en,pattae,153568,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,pattapu,139166,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,penang-hokkien,184819,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,pengo,5956,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,persian-sign-language,144134,1,1,False,False,False,1,1,0,0,0,0,0,11,196,2
en,peve,2561,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,phende,15213,37,37,True,True,False,67,21,10,15,14,18,1,11,159,2
en,phom,176708,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,piapoco,143762,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,piaroa,4178,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,pidgin-cameroon,2261,46,46,True,True,True,89,25,15,17,18,19,3,11,147,2
en,pidgin-liberian,7586,57,57,True,True,True,123,37,12,24,20,23,1,11,139,2
en,pijin,13316,63,63,True,True,True,152,40,14,25,22,24,3,11,130,2
en,pimbwe,143768,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,pinyin,143962,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,pipero,51689,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,plang,114936,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,plautdietsch,1278,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,pnar,5973,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,pogoro,127283,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,pohnpeian,20880,42,42,True,True,False,84,23,12,16,16,19,3,11,151,2
en,poke,15210,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,pokomo-lower,7248,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,pokoot,7251,37,37,True,True,False,67,21,10,15,14,18,1,11,159,2
en,polish,4451,119,119,True,True,True,344,64,29,46,48,45,3,11,73,2
en,pomeranian-brazilian,184588,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,pontianak-hakka,162168,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,popoloca-san-felipe-otlaltepec,8130,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,popoloca-san-juan-atzingo,8134,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,popoloca-san-luis-temalacayuca,101096,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,popoluca-sierra,8133,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,portuguese-brazil,584,154,154,True,True,True,533,85,37,52,54,62,3,11,39,2
en,portuguese-mozambique,139136,14,14,True,False,False,28,7,9,3,6,1,2,11,180,2
en,portuguese-portugal,21064,78,78,True,True,True,195,52,18,28,24,28,3,11,114,2
en,pougouli,173946,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,poumai-naga,184557,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,powari,101328,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,provencal,154958,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,puinave,144251,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,pulangiyen,154060,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,punan-tubu,144252,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,punjabi,46771,78,78,True,True,True,204,52,14,30,27,28,1,11,118,2
en,purepecha,8075,42,42,True,True,False,72,27,10,15,15,20,1,11,154,2
en,pyam,178026,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,qanjobal,141355,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,qashqai,184529,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,qena,156595,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,qiang-southern,27157,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,quechua-ambo-pasco,144393,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,quechua-ancash-conchucos-northern,12449,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,quechua-ancash-conchucos-southern,12445,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,quechua-ancash-huaylas,12461,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,quechua-ayacucho,12402,62,62,True,True,True,139,39,14,25,22,24,3,11,131,2
en,quechua-cuzco,12399,62,62,True,True,True,137,39,14,25,22,24,3,11,131,2
en,quechua-eastern-apurimac,27039,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,quechua-huanuco-huallaga,12422,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,quechua-huanuco-huamalies-northern-dos-de-mayo,12441,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,quechua-lambayeque,12421,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,quechua-margos-yarowilca-lauricocha,26302,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,quechua-north-bolivian,1428,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,quechua-north-junin,12428,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,quechua-panao-huanuco,144408,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,quechua-south-bolivian,633,63,63,True,True,True,152,40,14,25,22,24,3,11,130,2
en,quechua-southern-pastaza,144330,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,quiche-central,5399,42,42,True,True,False,84,23,12,16,16,19,3,11,151,2
en,quiche-joyabaj,5398,54,54,True,True,True,132,36,9,23,18,23,1,11,142,2
en,quiche-west-central,5425,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,quichua-canar-highland,144413,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,quichua-highland-chimborazo,4481,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,quichua-imbabura-highland,144395,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,quichua-pastaza,174473,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,quichua-salasaca-highland,144409,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,quichua-tena-lowland,144390,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,rabha,5934,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,rade,144481,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,rai-bantawa,24043,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,rajbangsi-india,23226,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,rajbanshi-nepal,23548,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,rakhine,101630,37,37,True,True,False,70,22,9,15,13,19,1,11,159,2
en,ralte,101511,0,0,False,False,False,0,0,0,0,0,0,0,11,197,2
en,rampi,19912,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,rana-tharu,8972,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,rangpuria-bangla,101632,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,rao,144489,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,rathawi,23313,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,ravula,142491,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,rawa,11329,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,rawang,5930,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,rejang,17769,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,rendille,7238,54,54,True,True,True,130,36,9,23,18,23,1,11,142,2
en,reshe,10048,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,reunion-creole-french,12923,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,ribeirinho,185334,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,rigwe,44748,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,rikbaktsa,1869,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,rinconada-bikol,158787,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,roglai-northern,19317,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,rohingya,24263,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,romanian,5546,117,117,True,True,True,336,61,30,43,48,46,3,11,76,2
en,romanian-sign-language,12961,1,1,False,False,False,1,1,0,0,0,0,0,11,196,2
en,romani-balkan,1953,34,34,True,True,False,88,20,7,14,12,18,1,11,162,2
en,romani-balkan-romania,184455,53,53,True,True,True,116,35,9,23,18,23,1,11,143,2
en,romani-caldarasi,22334,34,34,True,True,False,76,20,7,14,12,18,1,11,162,2
en,romani-carpathian,4450,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,romani-kalderash-western,21027,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,romani-sinte,1113,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,romblomanon,12602,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,ronga,8520,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,roviana,143435,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,rufumbira,106188,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,rukuba,46969,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,rumu,11956,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,runyankole,20859,37,37,True,True,False,67,21,10,15,14,18,1,11,159,2
en,runyoro,20861,37,37,True,True,False,67,21,10,15,14,18,1,11,159,2
en,ruruuli-runyala,139185,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,russian,3934,151,151,True,True,True,527,77,36,56,55,60,3,11,41,2
en,russian-sign-language,1944,1,1,False,False,False,1,1,0,0,0,0,0,11,196,2
en,ruund,583,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,ruwila,185129,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,saa,97071,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,saafi-saafi,143610,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sabaot,7227,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sabu,17346,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sadani,20902,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sadri-oraon,23797,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,safwa,14236,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,saho-eritrea,184521,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,sahu,17040,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sakalava-analalava,24120,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,sakalava-besalampy,24121,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,sakata,20196,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,salar,3924,0,0,False,False,False,1,0,0,0,0,0,0,11,197,2
en,saluan,144834,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sama-bangingi,24235,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sama-central,12588,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,sama-mum,184509,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,samarkand-tajik,24156,54,54,True,True,True,130,36,9,23,18,23,1,11,142,2
en,sama-southern,12595,53,53,True,True,True,116,35,9,23,18,23,1,11,143,2
en,sambal,20905,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,sambalpuri,138284,54,54,True,True,True,142,36,9,23,18,23,1,11,142,2
en,samburu,7237,37,37,True,True,False,67,21,10,15,14,18,1,11,159,2
en,samia,7235,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,samo,2018,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,samoan,530,42,42,True,True,False,84,23,12,16,16,19,3,11,151,2
en,san-andres-islander-creole,184519,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,san-chi,143419,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sanga,142134,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sanggau,143690,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sangihe,20908,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sangil,12585,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sango,3156,46,46,True,True,True,89,25,15,17,18,19,3,11,147,2
en,sangu,20199,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sani-3,142869,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sansi,10545,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,santali-india,24249,34,34,True,True,False,78,20,7,14,12,18,1,11,162,2
en,santhali-nepal,184924,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sanuma,1720,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sapo,141597,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,saptari,184902,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,sara,22640,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,saraiki,5907,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,saraiki-megwhal,185257,53,53,True,True,True,115,35,9,23,18,23,1,11,143,2
en,saramaccan,18715,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sardinian-logudorese,6975,53,53,True,True,True,116,35,9,23,18,23,1,11,143,2
en,sarlahi-tharu,151150,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sasak,17249,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,satere-mawe,184849,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,saurashtra,5920,53,53,True,True,True,116,35,9,23,18,23,1,11,143,2
en,sauria-paharia,6222,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,saya,10040,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sedoa,100107,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sehwi,5210,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,seko-padang,142642,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,selaru,142753,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,selayar,17556,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,semelai,141912,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sena,8513,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sena-malawi,7788,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,sengele,15471,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sengwer,185249,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,senoufo-cebaara,15990,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,senoufo-djimini,16084,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,senoufo-nyarafolo,102234,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,senoufo-supyire,7811,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,senoufo-tagbana,53417,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,serawai,17760,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,serbian,5541,96,96,True,True,True,263,46,23,36,39,45,3,11,97,2
en,serere-sine,5058,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,seselwa-creole,13079,42,42,True,True,False,84,23,12,16,16,19,3,11,151,2
en,shambala,14154,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,shan,8684,38,38,True,True,False,71,23,10,15,13,19,1,11,158,2
en,shanghainese,20623,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,shanjo,151817,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,sharchogpa,23047,42,42,True,True,False,86,23,12,16,16,19,3,11,151,2
en,shawi-chayahuita,159000,53,53,True,True,True,116,35,9,23,18,23,1,11,143,2
en,shekhawati,24416,53,53,True,True,True,116,35,9,23,18,23,1,11,143,2
en,shekkacho,143877,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sheko,142418,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sherbro,13084,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sherpa,3929,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,shilluk,13848,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,shimaore,7752,42,42,True,True,False,84,23,12,16,16,19,3,11,151,2
en,shina,5918,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,shina-kohistani,10500,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,shipibo-conibo,12392,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,shona,8506,68,68,True,True,True,158,42,17,26,25,25,3,11,125,2
en,shuar,4499,42,42,True,True,False,84,23,12,16,16,19,3,11,151,2
en,shughni,20208,37,37,True,True,False,68,23,9,15,12,18,1,11,159,2
en,shui,22094,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,siang,20248,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,siar-lak,142536,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sidaama,131700,54,54,True,True,True,117,36,10,23,18,23,1,11,142,2
en,sidamo,4644,1,1,False,False,False,1,1,1,0,0,0,0,11,196,2
en,siddi,185207,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sihanaka-2,153384,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sika,142631,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sikkiligar,142647,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,silte,143300,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sinasina,11259,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sinaugoro,11303,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,sindhi,389,63,63,True,True,True,139,39,14,25,23,25,3,11,130,2
en,sindhi-bhil,10488,53,53,True,True,True,115,35,9,23,18,23,1,11,143,2
en,sindhi-sansi,185328,53,53,True,True,True,115,35,9,23,18,23,1,11,143,2
en,sinhala,13172,67,67,True,True,True,175,43,14,25,23,26,3,11,126,2
en,sirmauri,26359,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sisaala-tumulung,5206,37,37,True,True,False,67,21,10,15,14,18,1,11,159,2
en,sissala,142646,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,siswati,20947,47,47,True,True,True,103,26,15,17,18,19,3,11,146,2
en,slavey,20223,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,slovak,5545,103,103,True,True,True,259,55,28,37,41,43,3,11,90,2
en,slovenian,1112,44,44,True,True,True,99,25,13,16,16,19,3,11,149,2
en,soli,15796,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,somali,4466,69,69,True,True,True,199,43,17,26,25,26,3,11,124,2
en,somba-siawari,139791,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,songai-timbuktu,24012,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,songe,15480,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,songhay-gao,53370,46,46,True,True,True,94,26,14,17,17,20,3,11,147,2
en,soninke,2005,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,sora,5879,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sotho-northern,13465,43,43,True,True,False,98,24,12,16,16,19,3,11,150,2
en,sotho-southern,7546,48,48,True,True,True,104,26,15,17,19,20,3,11,145,2
en,sougb,143861,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,southern-gondi-adilabad,180517,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,southern-nisu,24433,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,south-gumuz,184660,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,spanish-castilian,21046,79,79,True,True,True,247,52,18,29,28,28,3,11,114,2
en,spanish-latin-american,21028,158,158,True,True,True,626,84,38,54,54,65,3,11,34,2
en,sranan-tongo,21231,63,63,True,True,True,154,40,14,25,22,24,3,11,130,2
en,suau,143387,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,suba,7222,53,53,True,True,True,116,35,9,23,18,23,1,11,143,2
en,subanen-eastern,142332,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,subanen-northern,12572,53,53,True,True,True,116,35,9,23,18,23,1,11,143,2
en,subanon-western,12568,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,suba-simbiti,101456,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,suena,143302,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,suku,15476,30,30,True,True,False,55,16,7,12,12,17,1,11,166,2
en,sukuma,14226,57,57,True,True,True,121,37,12,24,20,23,1,11,139,2
en,sukur,10022,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,sula,17035,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sumbawa,17226,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sunda,16618,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sunda-alus,185190,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sundanese-banten,185191,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,sunuwar,24068,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,suodi,22863,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,surgujia,142339,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,suri-tirmaga-chai,4739,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,surjapuri,23316,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,surui,143124,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,suryoyo,24145,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,susu,5470,46,46,True,True,True,92,26,14,17,17,20,3,11,147,2
en,swahili-congo,23388,66,66,True,True,True,143,41,17,26,24,24,3,11,127,2
en,swahili-kenya,23179,37,37,True,True,False,66,22,7,14,13,20,1,11,159,2
en,swahili-tanzania,23178,103,103,True,True,True,284,54,24,40,42,44,1,11,93,2
en,swedish,4823,96,96,True,True,True,244,46,23,39,39,41,3,11,97,2
en,sylheti,144882,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,sylhetti,1236,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,syriac,53438,53,53,True,True,True,116,35,9,23,18,23,1,11,143,2
en,taa,153397,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tabaru,17028,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tabassaran,18617,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tacawit,139091,62,62,True,True,True,138,39,14,25,22,24,3,11,131,2
en,tachelhit,507,64,64,True,True,True,193,41,14,25,22,24,3,11,129,2
en,tado,164090,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tagalog,12551,117,117,True,True,True,322,64,29,43,45,46,3,11,76,2
en,tagbanwa-calamian,142016,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tahitian,4950,42,42,True,True,False,84,23,12,16,16,19,3,11,151,2
en,tai-dam,7516,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tai-don,7428,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tai-lue,20789,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tai-nua,3910,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,tairora,150415,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,taita,7334,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tajik,24309,75,75,True,True,True,178,51,17,28,24,27,3,11,118,2
en,tajpuriya,185078,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,takia,142010,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,takuu-nakumanu,53392,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,takwane,26862,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tal,100301,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,talaandig-manobo,185337,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,talaud,17547,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tali-2,181020,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,talysh,1124,53,53,True,True,True,119,35,9,23,18,23,1,11,143,2
en,tamajeq-tahoua,7807,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tamang-eastern,5872,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tamang-western,8989,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tamasheq-kidal,2000,42,42,True,True,False,84,23,12,16,16,19,3,11,151,2
en,tamazight-central-atlas,512,63,63,True,True,True,214,40,14,25,22,24,3,11,130,2
en,tambee,154906,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tamil,5871,117,117,True,True,True,311,64,28,43,45,47,3,11,76,2
en,tampulma,5291,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tangale,10014,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tangoa,142360,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tangsa-kimsing,184546,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,tangshang-shecyu-cyamcyang,6007,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,tanjijili,142172,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tanna-north,14970,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tanna-southwest,15013,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tarahumara-baja,8109,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tarahumara-central,8108,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tarifit,101621,54,54,True,True,True,119,36,9,23,18,23,1,11,142,2
en,tarifit-arabic-based-script,184497,1,1,False,False,False,1,1,0,0,1,0,0,11,196,2
en,tarifit-latin-based-script,184498,1,1,False,False,False,1,1,0,0,1,0,0,11,196,2
en,tarok,9930,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tasahlit,139137,53,53,True,True,True,116,35,9,23,18,23,1,11,143,2
en,tatar,411,54,54,True,True,True,145,36,9,23,18,23,1,11,142,2
en,tat-azeri,143311,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
