locale,audioLanguageSlug,coreLanguageId,htmlLang,publicHomepageLanguage,startUnique,unionUnique,atLeast6,atLeast30,atLeast44,eligibleVideoIdsUpperBound,pool:meaning-and-purpose,pool:hope-and-perseverance,pool:love-and-belonging,pool:forgiveness-and-new-beginnings,pool:exploring-jesus,rejected:editorial_review_pending,rejected:watch_unavailable,rejected:locale_unpublished,rejected:exact_audio_unavailable,rejected:artwork_unavailable,rejected:canonical_duplicate,rejected:video_unresolved
id,indonesian-yesus,16639,id,true,115,115,true,true,true,332,50,38,44,29,61,11,2,0,79,0,2,0
inh,ingush,18555,inh,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,inner-mongolian,22293,en,true,34,34,true,true,false,65,18,14,12,8,20,11,2,0,162,0,1,0
en,innu,127397,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,inonhan,12657,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,inor,26184,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,inuktitut-eastern-canadian,3076,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ipili,98663,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ipunu,4310,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,iranun,98588,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,iranun-eastern,185198,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,iranun-western,185197,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,iraqw,14187,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,iraya,141085,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,irula,6440,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,isan,20967,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,isangu,142887,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ishinyiha,37411,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,isnag,12714,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,isoko,9699,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
it,italian,4415,it,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,58,0,0,0
en,itawis,20717,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,iten,184485,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,itsekiri,21740,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ivatan,141113,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
ixl,ixil-nebaj,5420,ixl,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,iyaa,98626,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,iyansi,24095,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,izere,10106,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,izii,9694,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,jacalteco-western,5415,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,jadgali,10559,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,jakun,141128,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,jama-mapun,24218,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,jamaican-patwa,184701,en,true,54,54,true,true,true,132,23,23,18,9,36,11,2,0,142,0,1,0
en,jaminawa,142312,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
ja,japanese,7083,ja,true,129,129,true,true,true,380,55,44,49,30,72,11,2,0,64,0,3,0
en,japanese-sign-language,7090,en,true,1,1,false,false,false,1,0,0,0,0,1,11,2,0,196,0,0,0
en,jar,119071,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,jaruara,1552,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,jaunsari,6428,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,javanese,13195,en,true,44,44,true,true,true,89,20,16,17,12,24,11,2,0,149,0,3,0
en,javanese-banten,19767,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,javanese-banyumasan,184911,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,javanese-caribbean,4940,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,jeh,141153,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,jenjo,32807,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,jere,141158,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,jiamao,141173,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,jibu,9669,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,jingpho,4088,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,jita,14182,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,jju,9639,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,jola-felupe,53394,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
dyo,jola-fogny,5069,dyo,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,jola-kasa,13070,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,jorai,22499,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,jordanian-sign-language,7138,en,true,1,1,false,false,false,1,0,0,0,0,1,11,2,0,196,0,0,0
en,juang,6426,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,jukun,22205,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,jula,2104,en,true,66,66,true,true,true,183,24,26,24,17,41,11,2,0,127,0,3,0
en,juni-kuin,158997,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,jur-beli,114921,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,jur-modo,13745,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,juray,6425,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kaakye,184818,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,kaba,3191,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,kaba-naa-sara,141528,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
kbd,kabardian,14632,kbd,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,kabeverdiane-barlavente,139094,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,kabiye,1336,en,true,57,57,true,true,true,121,23,24,20,12,37,11,2,0,139,0,1,0
en,kabuverdianu-sotaventu,53431,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,kabwa,14274,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kabyle,494,en,true,67,67,true,true,true,219,24,26,24,17,42,11,2,0,126,0,3,0
en,kachchhi,21661,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kachhi-gujerati,177210,en,true,28,28,true,false,false,54,8,13,11,5,20,11,2,0,169,0,0,0
en,kadiweu,1538,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kaduo,99188,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,kafa,22439,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kagulu,14157,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kaili-daa,17509,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kaiwa,622,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kakataibo,184585,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,kako,2639,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kakwa,13692,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
kl,kalaallisut-greenlandic,21199,kl,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,168,0,0,0
en,kalabari,9733,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kalagan-eastern,24359,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kalagan-tagakaulu,12693,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kalagen-western,24360,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kalanga,1510,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kalanguya,163423,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kalenjin-kipsigis,7321,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,kalmyk-oirat,3832,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,kalo-5,149174,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kamano,12019,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kamasau,141455,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,kamayo,99364,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,kambaata,4655,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kambera,20944,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kamo,9618,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kamuku,9637,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kanauji,6631,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,kandas,141586,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kandawo,12151,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kandoozi,184586,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,kanembu,3645,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kangri,5625,en,true,37,37,true,true,false,70,19,15,13,9,22,11,2,0,159,0,1,0
en,kanjari,6362,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kankanaey,12682,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kankanay-northern,12696,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
kn,kannada,6318,kn,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,93,0,0,0
en,kanuri-yerwa,2614,en,true,34,34,true,true,false,76,18,14,12,7,20,11,2,0,162,0,1,0
en,kanyok,15653,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kaonde,15642,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,kapampangan,20871,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,karai-karai,20738,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,karakalpak,448,en,true,55,55,true,true,true,144,23,24,19,9,37,11,2,0,141,0,1,0
en,karang,19877,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
sn,karanga,20211,sn-kth,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,karbi,23563,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,karelian,4835,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,karen-pwo,8714,en,true,37,37,true,true,false,70,19,15,13,9,22,11,2,0,159,0,1,0
en,karen-pwo-eastern,14295,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,karen-pwo-omkoi,14358,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,karen-sgaw,8631,en,true,37,37,true,true,false,71,19,15,13,9,22,11,2,0,159,0,1,0
en,karina,158935,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,karnali,53298,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,karo,141536,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,karon,141602,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,karunsie,150352,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kasem-burkina-faso,22909,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kasem-ghana,22910,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
ks,kashmiri,6298,ks,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,142,0,0,0
csb,kashubian,12869,csb,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,katab,9626,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,katang,7506,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,katcha-kadugli-miri,13719,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
gu,kathiyawadi,6596,gu,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,katu-eastern,141637,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kau-bru,175097,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kaur,17757,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,kayabi,1624,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kayah-li-western,23549,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kayan,21773,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kayapo,1676,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
kk,kazakh,371,kk,true,80,80,true,true,true,188,28,30,25,19,55,11,2,1,114,0,2,0
en,keakalo,139193,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,keapara,99042,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,kechwa-san-martin,184501,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,kedang,141620,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,kekchi,1276,en,true,54,54,true,true,true,132,23,23,18,9,36,11,2,0,142,0,1,0
en,kele,19803,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,keliko,98838,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kendayan-kanayatn,22679,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kenyah,141870,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kenyah-badeng,185228,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kerewe,141325,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kerinci,17739,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kermanshahi,111677,en,true,54,54,true,true,true,132,23,23,18,9,36,11,2,0,142,0,1,0
en,ketengban,142141,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,khakas,3816,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,khampa-eastern,23225,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,khandeshi-bhili,164337,en,true,37,37,true,true,false,70,19,15,13,9,22,11,2,0,159,0,1,0
en,khandesi,19800,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kharia,6326,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
kha,khasi,1197,kha,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,170,0,0,0
en,khiamniungan,163806,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
km,khmer-central-m,24024,km-khm,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
km,khmer-northern,14384,km-kxm,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
km,khmer-standard,178043,km,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,105,0,0,0
en,khmu,3817,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,khoekhoegowab,53327,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,khowar,10558,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
quc,kiche-cunen,139116,quc,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,kifuliiru,50087,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kikamba,20730,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,kikongo,20754,en,true,65,65,true,true,true,142,24,26,23,17,41,11,2,0,128,0,3,0
en,kikuro,139071,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kikuyu,20679,en,true,37,37,true,true,false,71,18,15,14,10,21,11,2,0,159,0,1,0
en,kilaangi,164996,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,kilega,22652,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kiluba,20791,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kim,141333,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kimbundu,569,en,true,42,42,true,true,false,84,19,16,16,12,23,11,2,0,151,0,3,0
en,kimeru,20824,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kimpokomu,184901,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kinandi,20849,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kinaray-a,12672,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kinga,14159,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kinnauri,6383,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kinnauri-pahari,141363,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kintandu,22379,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,kinyakyusa-tanzania,53401,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kinyamulenge,185227,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
rw,kinyarwanda,20900,rw,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,126,0,0,0
en,kirho,10262,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
gil,kiribati,4812,gil,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,168,0,0,0
rn,kirundi,20896,rn,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,130,0,0,0
en,kisan,184496,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kisanga,22196,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kisi,98914,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kisi-southern,7587,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,kissi-northern,5481,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kituba,15639,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kiviila,141073,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kiwilwana,143494,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kiyombe,22195,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,koalib,141334,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,kobo,184990,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kohistani-indus,10526,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kohli-parkari,10536,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,koho,19241,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,koita-ga,141574,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kok-borok,1231,en,true,34,34,true,true,false,76,18,14,12,7,20,11,2,0,162,0,1,0
en,kok-borok-bangladesh,184464,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kokoda-k-ainake,184462,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,kokola,7793,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kolami,163136,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,koli-wadiyara,10535,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,kolokuma-izon,53432,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kom,19558,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,komering,17752,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
koi,komi-permyak,18528,koi,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,komi-zyrian,18521,en,true,54,54,true,true,true,132,23,23,18,9,36,11,2,0,142,0,1,0
en,konda-dora,141204,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kongo-san-salvador,545,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,konjo-highland,17518,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,konkomba,5302,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,konni,5303,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kono-sierra-leone,23520,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,konongo-2,14165,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,konso,20753,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,konta,147285,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,koorete,4656,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kope,149217,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,koraku,6282,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
ko,korean,3804,ko,true,123,123,true,true,true,322,53,44,46,29,63,11,2,0,71,0,2,0
ko,korean-north,24000,ko,true,72,72,true,true,true,172,36,28,31,21,30,11,2,0,122,0,2,0
en,korean-sign-language,7355,en,true,1,1,false,false,false,1,0,0,0,0,1,11,2,0,196,0,0,0
en,koreguaje,4250,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,korku,6370,en,true,33,33,true,true,false,67,18,14,12,7,19,11,2,0,163,0,1,0
en,koromfe,2046,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
mai,kortha,183121,mai,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,korwa,6372,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,koti,8434,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kouya,99359,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,koya,6400,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kpelle-guinea,5456,en,true,34,34,true,true,false,76,18,14,12,7,20,11,2,0,162,0,1,0
en,kpelle-liberia,7609,en,true,46,46,true,true,true,91,19,17,18,15,25,11,2,0,147,0,3,0
en,kreol-mauricean,21197,en,true,34,34,true,true,false,76,18,14,12,7,20,11,2,0,162,0,1,0
en,krio,4547,en,true,67,67,true,true,true,157,24,26,24,17,42,11,2,0,126,0,3,0
en,krongo,141227,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kroumen-plapo,99184,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kroumen-pye,144313,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kroumen-tepo,100677,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kru,20750,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,kuanua,11816,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kui,6278,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kukele,9604,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kuki,23569,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kukna,6414,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kulango-bondoukou,5257,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kulango-bouna,5224,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kulung,139643,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kulvi,23692,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kumam,14677,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,kuman,19854,en,true,42,42,true,true,false,84,19,16,16,12,23,11,2,0,151,0,3,0
en,kumauni,6353,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
